ilNumarasi,birimID,birimAdi
34,1037478,Ümraniye(Kapatılan) 4. Aile Mahkemesi
34,1036478,Silivri 1. Aile Mahkemesi
34,1068399,Silivri 2. Aile Mahkemesi
34,1068400,Silivri 3. Aile Mahkemesi
34,1066018,Çatalca 1. Aile Mahkemesi
34,1066019,Çatalca 2. Aile Mahkemesi
34,1011007,İstanbul Anadolu 1. Aile Mahkemesi
34,1011008,İstanbul Anadolu 2. Aile Mahkemesi
34,1010966,İstanbul Anadolu 3. Aile Mahkemesi
34,1012755,İstanbul Anadolu 4. Aile Mahkemesi
34,1011027,İstanbul Anadolu 5. Aile Mahkemesi
34,1011028,İstanbul Anadolu 6. Aile Mahkemesi
34,1011016,İstanbul Anadolu 7. Aile Mahkemesi
34,1011017,İstanbul Anadolu 8. Aile Mahkemesi
34,1011328,İstanbul Anadolu 9. Aile Mahkemesi
34,1012759,İstanbul Anadolu 10. Aile Mahkemesi
34,1011009,İstanbul Anadolu 11. Aile Mahkemesi
34,1011029,İstanbul Anadolu 12. Aile Mahkemesi
34,1011030,İstanbul Anadolu 13. Aile Mahkemesi
34,1011018,İstanbul Anadolu 14. Aile Mahkemesi
34,1025671,İstanbul Anadolu 15. Aile Mahkemesi
34,1036495,İstanbul Anadolu 16. Aile Mahkemesi
34,1014056,İstanbul Anadolu 17. Aile Mahkemesi
34,1037426,İstanbul Anadolu 18. Aile Mahkemesi
34,1037427,İstanbul Anadolu 19. Aile Mahkemesi
34,1039087,İstanbul Anadolu 20. Aile Mahkemesi
34,1040834,İstanbul Anadolu 21. Aile Mahkemesi
34,1040835,İstanbul Anadolu 22. Aile Mahkemesi
34,1040836,İstanbul Anadolu 23. Aile Mahkemesi
34,1040837,İstanbul Anadolu 24. Aile Mahkemesi
34,1067467,İstanbul Anadolu 25. Aile Mahkemesi
34,1067469,İstanbul Anadolu 26. Aile Mahkemesi
34,1067471,İstanbul Anadolu 27. Aile Mahkemesi
34,1067473,İstanbul Anadolu 28. Aile Mahkemesi
34,1067475,İstanbul Anadolu 29. Aile Mahkemesi
34,1067477,İstanbul Anadolu 30. Aile Mahkemesi
34,1067479,İstanbul Anadolu 31. Aile Mahkemesi
34,1067481,İstanbul Anadolu 32. Aile Mahkemesi
34,1067483,İstanbul Anadolu 33. Aile Mahkemesi
34,1067485,İstanbul Anadolu 34. Aile Mahkemesi
34,1067487,İstanbul Anadolu 35. Aile Mahkemesi
34,1067489,İstanbul Anadolu 36. Aile Mahkemesi
34,1067491,İstanbul Anadolu 37. Aile Mahkemesi
34,1067493,İstanbul Anadolu 38. Aile Mahkemesi
34,1067495,İstanbul Anadolu 39. Aile Mahkemesi
34,1067497,İstanbul Anadolu 40. Aile Mahkemesi
34,1067499,İstanbul Anadolu 41. Aile Mahkemesi
34,1067501,İstanbul Anadolu 42. Aile Mahkemesi
34,1067503,İstanbul Anadolu 43. Aile Mahkemesi
34,1067505,İstanbul Anadolu 44. Aile Mahkemesi
34,1067507,İstanbul Anadolu 45. Aile Mahkemesi
34,1067509,İstanbul Anadolu 46. Aile Mahkemesi
34,1067511,İstanbul Anadolu 47. Aile Mahkemesi
34,1067513,İstanbul Anadolu 48. Aile Mahkemesi
34,1067515,İstanbul Anadolu 49. Aile Mahkemesi
34,1036931,Sultanbeyli(Kapatılan) Aile Mahkemesi
34,1010938,Beykoz 1. Aile Mahkemesi
34,1037842,Beykoz 2. Aile Mahkemesi
34,1067448,Beykoz 3. Aile Mahkemesi
34,1067449,Beykoz 4. Aile Mahkemesi
34,1010999,Küçükçekmece 1. Aile Mahkemesi
34,1011000,Küçükçekmece 2. Aile Mahkemesi
34,1012204,Küçükçekmece 3. Aile Mahkemesi
34,1033484,Küçükçekmece 4. Aile Mahkemesi
34,1033485,Küçükçekmece 5. Aile Mahkemesi
34,1037754,Küçükçekmece 6. Aile Mahkemesi
34,1053751,Küçükçekmece 7. Aile Mahkemesi
34,1060420,Küçükçekmece 8. Aile Mahkemesi
34,1060421,Küçükçekmece 9. Aile Mahkemesi
34,1067877,Küçükçekmece 10. Aile Mahkemesi
34,1067878,Küçükçekmece 11. Aile Mahkemesi
34,1067879,Küçükçekmece 12. Aile Mahkemesi
34,1067880,Küçükçekmece 13. Aile Mahkemesi
34,1067881,Küçükçekmece 14. Aile Mahkemesi
34,1067882,Küçükçekmece 15. Aile Mahkemesi
34,1034713,Eyüp(Kapatılan) 1. Aile Mahkemesi
34,1034714,Eyüp(Kapatılan) 2. Aile Mahkemesi
34,1011372,İstanbul/Selimiye(Kapatılan) 1'inci Ordu Komutanlığı Askeri Mahkemesi
34,1011378,İstanbul/Hasdal(Kapatılan) 3'üncü Kolordu Komutanlığı Askeri Mahkemesi
34,1011395,İstanbul(Kapatılan) Kuzey Deniz Saha Komutanlığı Askeri Mahkemesi
34,1036522,İSTANBUL(KAPATILAN) 1 NOLU SIKIYÖNETİM ASKERİ MAHKEMESİ
34,1036523,İSTANBUL(KAPATILAN) 2 NOLU SIKIYÖNETİM ASKERİ MAHKEMESİ
34,1001460,Bakırköy 1. Asliye Ceza Mahkemesi
34,1001461,Bakırköy 2. Asliye Ceza Mahkemesi
34,1001462,Bakırköy 3. Asliye Ceza Mahkemesi
34,1001463,Bakırköy 4. Asliye Ceza Mahkemesi
34,1001464,Bakırköy 5. Asliye Ceza Mahkemesi
34,1001465,Bakırköy 6. Asliye Ceza Mahkemesi
34,1001466,Bakırköy 7. Asliye Ceza Mahkemesi
34,1001467,Bakırköy 8. Asliye Ceza Mahkemesi
34,1001468,Bakırköy 9. Asliye Ceza Mahkemesi
34,1001469,Bakırköy 10. Asliye Ceza Mahkemesi
34,1011437,Bakırköy 11. Asliye Ceza Mahkemesi
34,1011438,Bakırköy 12. Asliye Ceza Mahkemesi
34,1012922,Bakırköy 13. Asliye Ceza Mahkemesi
34,1012923,Bakırköy 14. Asliye Ceza Mahkemesi
34,1012924,Bakırköy 15. Asliye Ceza Mahkemesi
34,1012925,Bakırköy 16. Asliye Ceza Mahkemesi
34,1025914,Bakırköy 17. Asliye Ceza Mahkemesi
34,1025915,Bakırköy 18. Asliye Ceza Mahkemesi
34,1025916,Bakırköy 19. Asliye Ceza Mahkemesi
34,1025917,Bakırköy 20. Asliye Ceza Mahkemesi
34,1025918,Bakırköy 21. Asliye Ceza Mahkemesi
34,1025919,Bakırköy 22. Asliye Ceza Mahkemesi
34,1025920,Bakırköy 23. Asliye Ceza Mahkemesi
34,1025921,Bakırköy 24. Asliye Ceza Mahkemesi
34,1025922,Bakırköy 25. Asliye Ceza Mahkemesi
34,1025923,Bakırköy 26. Asliye Ceza Mahkemesi
34,1025924,Bakırköy 27. Asliye Ceza Mahkemesi
34,1025925,Bakırköy 28. Asliye Ceza Mahkemesi
34,1025926,Bakırköy 29. Asliye Ceza Mahkemesi
34,1025927,Bakırköy 30. Asliye Ceza Mahkemesi
34,1025928,Bakırköy 31. Asliye Ceza Mahkemesi
34,1025929,Bakırköy 32. Asliye Ceza Mahkemesi
34,1034548,Bakırköy 33. Asliye Ceza Mahkemesi
34,1039023,Bakırköy 34. Asliye Ceza Mahkemesi
34,1041136,Bakırköy 35. Asliye Ceza Mahkemesi
34,1041137,Bakırköy 36. Asliye Ceza Mahkemesi
34,1041138,Bakırköy 37. Asliye Ceza Mahkemesi
34,1041139,Bakırköy 38. Asliye Ceza Mahkemesi
34,1041140,Bakırköy 39. Asliye Ceza Mahkemesi
34,1041141,Bakırköy 40. Asliye Ceza Mahkemesi
34,1041142,Bakırköy 41. Asliye Ceza Mahkemesi
34,1041143,Bakırköy 42. Asliye Ceza Mahkemesi
34,1041144,Bakırköy 43. Asliye Ceza Mahkemesi
34,1041145,Bakırköy 44. Asliye Ceza Mahkemesi
34,1041146,Bakırköy 45. Asliye Ceza Mahkemesi
34,1041147,Bakırköy 46. Asliye Ceza Mahkemesi
34,1041148,Bakırköy 47. Asliye Ceza Mahkemesi
34,1041149,Bakırköy 48. Asliye Ceza Mahkemesi
34,1041150,Bakırköy 49. Asliye Ceza Mahkemesi
34,1041151,Bakırköy 50. Asliye Ceza Mahkemesi
34,1041152,Bakırköy 51. Asliye Ceza Mahkemesi
34,1041153,Bakırköy 52. Asliye Ceza Mahkemesi
34,1041154,Bakırköy 53. Asliye Ceza Mahkemesi
34,1041155,Bakırköy 54. Asliye Ceza Mahkemesi
34,1041156,Bakırköy 55. Asliye Ceza Mahkemesi
34,1066449,Bakırköy 56. Asliye Ceza Mahkemesi
34,1066450,Bakırköy 57. Asliye Ceza Mahkemesi
34,1066451,Bakırköy 58. Asliye Ceza Mahkemesi
34,1066452,Bakırköy 59. Asliye Ceza Mahkemesi
34,1066453,Bakırköy 60. Asliye Ceza Mahkemesi
34,1066454,Bakırköy 61. Asliye Ceza Mahkemesi
34,1066455,Bakırköy 62. Asliye Ceza Mahkemesi
34,1066456,Bakırköy 63. Asliye Ceza Mahkemesi
34,1066457,Bakırköy 64. Asliye Ceza Mahkemesi
34,1066458,Bakırköy 65. Asliye Ceza Mahkemesi
34,1066459,Bakırköy 66. Asliye Ceza Mahkemesi
34,1066460,Bakırköy 67. Asliye Ceza Mahkemesi
34,1066461,Bakırköy 68. Asliye Ceza Mahkemesi
34,1066462,Bakırköy 69. Asliye Ceza Mahkemesi
34,1066463,Bakırköy 70. Asliye Ceza Mahkemesi
34,1066464,Bakırköy 71. Asliye Ceza Mahkemesi
34,1066465,Bakırköy 72. Asliye Ceza Mahkemesi
34,1066466,Bakırköy 73. Asliye Ceza Mahkemesi
34,1066467,Bakırköy 74. Asliye Ceza Mahkemesi
34,1066468,Bakırköy 75. Asliye Ceza Mahkemesi
34,1066469,Bakırköy 76. Asliye Ceza Mahkemesi
34,1025930,Bakırköy(Kapatılan) 33. Asliye Ceza Mahkemesi
34,1031523,Bakırköy(Kapatılan) 34. Asliye Ceza Mahkemesi
34,1031524,Bakırköy(Kapatılan) 35. Asliye Ceza Mahkemesi
34,1001511,Bağcılar(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1001512,Bağcılar(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1009206,Bağcılar(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1009207,Bağcılar(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1012287,Bağcılar(Kapatılan) 5. Asliye Ceza Mahkemesi
34,1012288,Bağcılar(Kapatılan) 6. Asliye Ceza Mahkemesi
34,1012289,Bağcılar(Kapatılan) 7. Asliye Ceza Mahkemesi
34,1012290,Bağcılar(Kapatılan) 8. Asliye Ceza Mahkemesi
34,1001521,Büyükçekmece 1. Asliye Ceza Mahkemesi
34,1011188,Büyükçekmece 2. Asliye Ceza Mahkemesi
34,1012642,Büyükçekmece 3. Asliye Ceza Mahkemesi
34,1033460,Büyükçekmece 4. Asliye Ceza Mahkemesi
34,1033461,Büyükçekmece 5. Asliye Ceza Mahkemesi
34,1036391,Büyükçekmece 6. Asliye Ceza Mahkemesi
34,1036392,Büyükçekmece 7. Asliye Ceza Mahkemesi
34,1036393,Büyükçekmece 8. Asliye Ceza Mahkemesi
34,1036394,Büyükçekmece 9. Asliye Ceza Mahkemesi
34,1037747,Büyükçekmece 10. Asliye Ceza Mahkemesi
34,1041157,Büyükçekmece 11. Asliye Ceza Mahkemesi
34,1041158,Büyükçekmece 12. Asliye Ceza Mahkemesi
34,1041159,Büyükçekmece 13. Asliye Ceza Mahkemesi
34,1041160,Büyükçekmece 14. Asliye Ceza Mahkemesi
34,1041161,Büyükçekmece 15. Asliye Ceza Mahkemesi
34,1041162,Büyükçekmece 16. Asliye Ceza Mahkemesi
34,1065092,Büyükçekmece 17. Asliye Ceza Mahkemesi
34,1066494,Büyükçekmece 18. Asliye Ceza Mahkemesi
34,1066495,Büyükçekmece 19. Asliye Ceza Mahkemesi
34,1066496,Büyükçekmece 20. Asliye Ceza Mahkemesi
34,1066497,Büyükçekmece 21. Asliye Ceza Mahkemesi
34,1066498,Büyükçekmece 22. Asliye Ceza Mahkemesi
34,1066499,Büyükçekmece 23. Asliye Ceza Mahkemesi
34,1066500,Büyükçekmece 24. Asliye Ceza Mahkemesi
34,1066501,Büyükçekmece 25. Asliye Ceza Mahkemesi
34,1066502,Büyükçekmece 26. Asliye Ceza Mahkemesi
34,1066503,Büyükçekmece 27. Asliye Ceza Mahkemesi
34,1066504,Büyükçekmece 28. Asliye Ceza Mahkemesi
34,1066505,Büyükçekmece 29. Asliye Ceza Mahkemesi
34,1066506,Büyükçekmece 30. Asliye Ceza Mahkemesi
34,1066507,Büyükçekmece 31. Asliye Ceza Mahkemesi
34,1066508,Büyükçekmece 32. Asliye Ceza Mahkemesi
34,1066509,Büyükçekmece 33. Asliye Ceza Mahkemesi
34,1066510,Büyükçekmece 34. Asliye Ceza Mahkemesi
34,1066511,Büyükçekmece 35. Asliye Ceza Mahkemesi
34,1001571,Zeytinburnu(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1001572,Zeytinburnu(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1001573,Zeytinburnu(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1034372,Beyoğlu(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1011453,Beyoğlu(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1011454,Beyoğlu(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1013339,Beyoğlu(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1013340,Beyoğlu(Kapatılan) 5. Asliye Ceza Mahkemesi
34,1034359,Beyoğlu(Kapatılan) 6. Asliye Ceza Mahkemesi
34,1034360,Beyoğlu(Kapatılan) 7. Asliye Ceza Mahkemesi
34,1034361,Beyoğlu(Kapatılan) 8. Asliye Ceza Mahkemesi
34,1034362,Beyoğlu(Kapatılan) 9. Asliye Ceza Mahkemesi
34,1011197,Beyoğlu(Kapatılan) 14. Asliye Ceza Mahkemesi
34,1011198,Beyoğlu(Kapatılan) 15. Asliye Ceza Mahkemesi
34,1011199,Beyoğlu(Kapatılan) 16. Asliye Ceza Mahkemesi
34,1034376,Sarıyer(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1034377,Sarıyer(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1034378,Sarıyer(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1004730,İstanbul 1. Asliye Ceza Mahkemesi
34,1004731,İstanbul 2. Asliye Ceza Mahkemesi
34,1004732,İstanbul 3. Asliye Ceza Mahkemesi
34,1004733,İstanbul 4. Asliye Ceza Mahkemesi
34,1004734,İstanbul 5. Asliye Ceza Mahkemesi
34,1004735,İstanbul 6. Asliye Ceza Mahkemesi
34,1004736,İstanbul 7. Asliye Ceza Mahkemesi
34,1004737,İstanbul 8. Asliye Ceza Mahkemesi
34,1004738,İstanbul 9. Asliye Ceza Mahkemesi
34,1004739,İstanbul 10. Asliye Ceza Mahkemesi
34,1004740,İstanbul 11. Asliye Ceza Mahkemesi
34,1004741,İstanbul 12. Asliye Ceza Mahkemesi
34,1004742,İstanbul 13. Asliye Ceza Mahkemesi
34,1004743,İstanbul 14. Asliye Ceza Mahkemesi
34,1001858,İstanbul 15. Asliye Ceza Mahkemesi
34,1001859,İstanbul 16. Asliye Ceza Mahkemesi
34,1001860,İstanbul 17. Asliye Ceza Mahkemesi
34,1001861,İstanbul 18. Asliye Ceza Mahkemesi
34,1001862,İstanbul 19. Asliye Ceza Mahkemesi
34,1001863,İstanbul 20. Asliye Ceza Mahkemesi
34,1001864,İstanbul 21. Asliye Ceza Mahkemesi
34,1001865,İstanbul 22. Asliye Ceza Mahkemesi
34,1001866,İstanbul 23. Asliye Ceza Mahkemesi
34,1004849,İstanbul 24. Asliye Ceza Mahkemesi
34,1004850,İstanbul 25. Asliye Ceza Mahkemesi
34,1004851,İstanbul 26. Asliye Ceza Mahkemesi
34,1004852,İstanbul 27. Asliye Ceza Mahkemesi
34,1004853,İstanbul 28. Asliye Ceza Mahkemesi
34,1004854,İstanbul 29. Asliye Ceza Mahkemesi
34,1004855,İstanbul 30. Asliye Ceza Mahkemesi
34,1004856,İstanbul 31. Asliye Ceza Mahkemesi
34,1004857,İstanbul 32. Asliye Ceza Mahkemesi
34,1004858,İstanbul 33. Asliye Ceza Mahkemesi
34,1011343,İstanbul 34. Asliye Ceza Mahkemesi
34,1011456,İstanbul 35. Asliye Ceza Mahkemesi
34,1011457,İstanbul 36. Asliye Ceza Mahkemesi
34,1031545,İstanbul 37. Asliye Ceza Mahkemesi
34,1031546,İstanbul 38. Asliye Ceza Mahkemesi
34,1004825,İstanbul 39. Asliye Ceza Mahkemesi
34,1034803,İstanbul 40. Asliye Ceza Mahkemesi
34,1004826,İstanbul 41. Asliye Ceza Mahkemesi
34,1004827,İstanbul 42. Asliye Ceza Mahkemesi
34,1034804,İstanbul 43. Asliye Ceza Mahkemesi
34,1004828,İstanbul 44. Asliye Ceza Mahkemesi
34,1034805,İstanbul 45. Asliye Ceza Mahkemesi
34,1004829,İstanbul 46. Asliye Ceza Mahkemesi
34,1004048,İstanbul 47. Asliye Ceza Mahkemesi
34,1004049,İstanbul 48. Asliye Ceza Mahkemesi
34,1004050,İstanbul 49. Asliye Ceza Mahkemesi
34,1012666,İstanbul 50. Asliye Ceza Mahkemesi
34,1013250,İstanbul 51. Asliye Ceza Mahkemesi
34,1029854,İstanbul 52. Asliye Ceza Mahkemesi
34,1001890,İstanbul 53. Asliye Ceza Mahkemesi
34,1001891,İstanbul 54. Asliye Ceza Mahkemesi
34,1025962,İstanbul 55. Asliye Ceza Mahkemesi
34,1037823,İstanbul 56. Asliye Ceza Mahkemesi
34,1037824,İstanbul 57. Asliye Ceza Mahkemesi
34,1041233,İstanbul 58. Asliye Ceza Mahkemesi
34,1041234,İstanbul 59. Asliye Ceza Mahkemesi
34,1041235,İstanbul 60. Asliye Ceza Mahkemesi
34,1041236,İstanbul 61. Asliye Ceza Mahkemesi
34,1041237,İstanbul 62. Asliye Ceza Mahkemesi
34,1041238,İstanbul 63. Asliye Ceza Mahkemesi
34,1041239,İstanbul 64. Asliye Ceza Mahkemesi
34,1041240,İstanbul 65. Asliye Ceza Mahkemesi
34,1041241,İstanbul 66. Asliye Ceza Mahkemesi
34,1041242,İstanbul 67. Asliye Ceza Mahkemesi
34,1041243,İstanbul 68. Asliye Ceza Mahkemesi
34,1041244,İstanbul 69. Asliye Ceza Mahkemesi
34,1041245,İstanbul 70. Asliye Ceza Mahkemesi
34,1041246,İstanbul 71. Asliye Ceza Mahkemesi
34,1041247,İstanbul 72. Asliye Ceza Mahkemesi
34,1041248,İstanbul 73. Asliye Ceza Mahkemesi
34,1041249,İstanbul 74. Asliye Ceza Mahkemesi
34,1041250,İstanbul(Kapatılan) 75. Asliye Ceza Mahkemesi
34,1041251,İstanbul(Kapatılan) 76. Asliye Ceza Mahkemesi
34,1041252,İstanbul(Kapatılan) 77. Asliye Ceza Mahkemesi
34,1041253,İstanbul(Kapatılan) 78. Asliye Ceza Mahkemesi
34,1041254,İstanbul(Kapatılan) 79. Asliye Ceza Mahkemesi
34,1041255,İstanbul(Kapatılan) 80. Asliye Ceza Mahkemesi
34,1041256,İstanbul(Kapatılan) 81. Asliye Ceza Mahkemesi
34,1041257,İstanbul(Kapatılan) 82. Asliye Ceza Mahkemesi
34,1041258,İstanbul(Kapatılan) 83. Asliye Ceza Mahkemesi
34,1041259,İstanbul(Kapatılan) 84. Asliye Ceza Mahkemesi
34,1041260,İstanbul(Kapatılan) 85. Asliye Ceza Mahkemesi
34,1041261,İstanbul(Kapatılan) 86. Asliye Ceza Mahkemesi
34,1041262,İstanbul(Kapatılan) 87. Asliye Ceza Mahkemesi
34,1041263,İstanbul(Kapatılan) 88. Asliye Ceza Mahkemesi
34,1041264,İstanbul(Kapatılan) 89. Asliye Ceza Mahkemesi
34,1041265,İstanbul(Kapatılan) 90. Asliye Ceza Mahkemesi
34,1041266,İstanbul(Kapatılan) 91. Asliye Ceza Mahkemesi
34,1067410,İstanbul 92. Asliye Ceza Mahkemesi
34,1067412,İstanbul 93. Asliye Ceza Mahkemesi
34,1067414,İstanbul 94. Asliye Ceza Mahkemesi
34,1067416,İstanbul 95. Asliye Ceza Mahkemesi
34,1067418,İstanbul 96. Asliye Ceza Mahkemesi
34,1067420,İstanbul 97. Asliye Ceza Mahkemesi
34,1067422,İstanbul 98. Asliye Ceza Mahkemesi
34,1067424,İstanbul 99. Asliye Ceza Mahkemesi
34,1067426,İstanbul 100. Asliye Ceza Mahkemesi
34,1067428,İstanbul 101. Asliye Ceza Mahkemesi
34,1067429,İstanbul 102. Asliye Ceza Mahkemesi
34,1067430,İstanbul 103. Asliye Ceza Mahkemesi
34,1067431,İstanbul 104. Asliye Ceza Mahkemesi
34,1067432,İstanbul 105. Asliye Ceza Mahkemesi
34,1067433,İstanbul 106. Asliye Ceza Mahkemesi
34,1067434,İstanbul 107. Asliye Ceza Mahkemesi
34,1067435,İstanbul 108. Asliye Ceza Mahkemesi
34,1067436,İstanbul 109. Asliye Ceza Mahkemesi
34,1067437,İstanbul 110. Asliye Ceza Mahkemesi
34,1067438,İstanbul 111. Asliye Ceza Mahkemesi
34,1067439,İstanbul 112. Asliye Ceza Mahkemesi
34,1067440,İstanbul 113. Asliye Ceza Mahkemesi
34,1067441,İstanbul 114. Asliye Ceza Mahkemesi
34,1067442,İstanbul 115. Asliye Ceza Mahkemesi
34,1067443,İstanbul 116. Asliye Ceza Mahkemesi
34,1067444,İstanbul 117. Asliye Ceza Mahkemesi
34,1067445,İstanbul 118. Asliye Ceza Mahkemesi
34,1067446,İstanbul 119. Asliye Ceza Mahkemesi
34,1067447,İstanbul 120. Asliye Ceza Mahkemesi
34,1011452,İstanbul(Kapatılan) 16. Asliye Ceza Mahkemesi
34,1011451,İstanbul(Kapatılan) 15. Asliye Ceza Mahkemesi
34,1001867,Beyoğlu(Kapatılan) 10. Asliye Ceza Mahkemesi
34,1009218,Beyoğlu(Kapatılan) 11. Asliye Ceza Mahkemesi
34,1009219,Beyoğlu(Kapatılan) 12. Asliye Ceza Mahkemesi
34,1009220,Beyoğlu(Kapatılan) 13. Asliye Ceza Mahkemesi
34,1034672,Fatih(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1034673,Fatih(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1034674,Fatih(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1034675,Fatih(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1034676,Fatih(Kapatılan) 5. Asliye Ceza Mahkemesi
34,1016039,Fatih(Kapatılan) 6. Asliye Ceza Mahkemesi
34,1034600,Şişli(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1034363,Şişli(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1034364,Şişli(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1034365,Şişli(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1034366,Şişli(Kapatılan) 1. (Sulh Hukuk Mah.) Satış Memurluğu
34,1034367,Şişli(Kapatılan) 2. (Sulh Hukuk Mah.) Satış Memurluğu
34,1034607,Şişli(Kapatılan) 6. (Sulh Hukuk Mah.) Satış Memurluğu
34,1004070,Gaziosmanpaşa 1. Asliye Ceza Mahkemesi
34,1004071,Gaziosmanpaşa 2. Asliye Ceza Mahkemesi
34,1004072,Gaziosmanpaşa 3. Asliye Ceza Mahkemesi
34,1025966,Gaziosmanpaşa 4. Asliye Ceza Mahkemesi
34,1026992,Gaziosmanpaşa 5. Asliye Ceza Mahkemesi
34,1033474,Gaziosmanpaşa 6. Asliye Ceza Mahkemesi
34,1034160,Gaziosmanpaşa 7. Asliye Ceza Mahkemesi
34,1034161,Gaziosmanpaşa 8. Asliye Ceza Mahkemesi
34,1041304,Gaziosmanpaşa 9. Asliye Ceza Mahkemesi
34,1041305,Gaziosmanpaşa 10. Asliye Ceza Mahkemesi
34,1041306,Gaziosmanpaşa 11. Asliye Ceza Mahkemesi
34,1044002,Gaziosmanpaşa 12. Asliye Ceza Mahkemesi
34,1044003,Gaziosmanpaşa 13. Asliye Ceza Mahkemesi
34,1044004,Gaziosmanpaşa 14. Asliye Ceza Mahkemesi
34,1044005,Gaziosmanpaşa 15. Asliye Ceza Mahkemesi
34,1044006,Gaziosmanpaşa 16. Asliye Ceza Mahkemesi
34,1044007,Gaziosmanpaşa 17. Asliye Ceza Mahkemesi
34,1044008,Gaziosmanpaşa 18. Asliye Ceza Mahkemesi
34,1044009,Gaziosmanpaşa 19. Asliye Ceza Mahkemesi
34,1046518,Gaziosmanpaşa 20. Asliye Ceza Mahkemesi
34,1058311,Gaziosmanpaşa 21. Asliye Ceza Mahkemesi
34,1058312,Gaziosmanpaşa 22. Asliye Ceza Mahkemesi
34,1067302,Gaziosmanpaşa 23. Asliye Ceza Mahkemesi
34,1067304,Gaziosmanpaşa 24. Asliye Ceza Mahkemesi
34,1067306,Gaziosmanpaşa 25. Asliye Ceza Mahkemesi
34,1067308,Gaziosmanpaşa 26. Asliye Ceza Mahkemesi
34,1067310,Gaziosmanpaşa 27. Asliye Ceza Mahkemesi
34,1067312,Gaziosmanpaşa 28. Asliye Ceza Mahkemesi
34,1067314,Gaziosmanpaşa 29. Asliye Ceza Mahkemesi
34,1067316,Gaziosmanpaşa 30. Asliye Ceza Mahkemesi
34,1067317,Gaziosmanpaşa 31. Asliye Ceza Mahkemesi
34,1067318,Gaziosmanpaşa 32. Asliye Ceza Mahkemesi
34,1069878,Gaziosmanpaşa 33. Asliye Ceza Mahkemesi
34,1069879,Gaziosmanpaşa 34. Asliye Ceza Mahkemesi
34,1069880,Gaziosmanpaşa 35. Asliye Ceza Mahkemesi
34,1069881,Gaziosmanpaşa 36. Asliye Ceza Mahkemesi
34,1037351,Kadıköy(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1037352,Kadıköy(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1037353,Kadıköy(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1037354,Kadıköy(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1037355,Kadıköy(Kapatılan) 5. Asliye Ceza Mahkemesi
34,1037356,Kadıköy(Kapatılan) 6. Asliye Ceza Mahkemesi
34,1037357,Kadıköy(Kapatılan) 7. Asliye Ceza Mahkemesi
34,1037555,Kartal(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1037560,Kartal(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1037561,Kartal(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1037562,Kartal(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1037563,Kartal(Kapatılan) 5. Asliye Ceza Mahkemesi
34,1037564,Kartal(Kapatılan) 6. Asliye Ceza Mahkemesi
34,1037565,Kartal(Kapatılan) 7. Asliye Ceza Mahkemesi
34,1037566,Kartal(Kapatılan) 8. Asliye Ceza Mahkemesi
34,1037537,Pendik(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1037538,Pendik(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1037539,Pendik(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1037540,Pendik(Kapatılan) 4. Asliye Ceza Mahkemesi
34,1037541,Pendik(Kapatılan) 5. Asliye Ceza Mahkemesi
34,1037508,Sultanbeyli(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1037509,Sultanbeyli(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1037512,Sultanbeyli(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1037580,Tuzla(Kapatılan) 1. Asliye Ceza Mahkemesi
34,1037581,Tuzla(Kapatılan) 2. Asliye Ceza Mahkemesi
34,1037582,Tuzla(Kapatılan) 3. Asliye Ceza Mahkemesi
34,1037489,Üsküdar(Kapatılan) 1. Asliye Ceza Mahkemesi
